"any","zona","dat","via","pk","nommun","nomcom","nomdem","f_morts","f_ferits_greus","f_ferits_lleus","f_victimes","f_unitats_implicades","f_vianants_implicades","f_bicicletes_implicades","f_ciclomotors_implicades","f_motocicletes_implicades","f_veh_lleugers_implicades","f_veh_pesants_implicades","f_altres_unit_implicades","f_unit_desc_implicades","c_velocitat_via","d_acc_amb_fuga","d_boira","d_caract_entorn","d_carril_especial","d_circulacio_mesures_esp","d_climatologia","d_func_esp_via","d_gravetat","d_influit_boira","d_influit_caract_entorn","d_influit_circulacio","d_influit_estat_clima","d_influit_inten_vent","d_influit_lluminositat","d_influit_mesu_esp","d_influit_obj_calcada","d_influit_solcs_rases","d_influit_visibilitat","d_inter_seccio","d_limit_velocitat","d_lluminositat","d_regulacio_prioritat","d_sentits_via","d_subtipus_accident","d_subtipus_tram","d_subzona","d_superficie","d_tipus_via","d_titularitat_via","d_tracat_altimetric","d_vent","grupdialab","hor","gruphor","tipacc","tipdia"
"2010","Carretera","2010-07-27T11:10:00.000","N-II","6929","VIDRERES","Selva","Girona","0","2","4","6","3","0","0","0","0","2","1","0","0","100","No","No n'hi ha","A nivell","Carril acceleració","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","111","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-06-02T16:09:00.000","C-243C","9","CASTELLBISBAL","Valles Occidental","Barcelona","0","1","0","1","2","0","0","0","0","2","0","0","0","50","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners","1609","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-12-22T18:09:00.000","SE","999999","CABRERA DE MAR","Maresme","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","1809","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-04-10T21:40:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","Carril bici","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","214","Tarda","Col.lisió de vehicles en marxa","dis"
"2010","Carretera","2010-04-05T11:22:00.000","C-31","1852","GAVA","Baix Llobregat","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","80","No","No n'hi ha","A nivell","No n'hi ha","Serveis de neteja o manteniment","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","1122","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-01-11T18:30:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","1","0","0","0","0","1","0","0","100","No","No n'hi ha","Sense Especificar","Carril bus","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Doble sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","183","Tarda","Atropellament","dill-dij"
"2010","Zona urbana","2010-09-18T23:00:00.000","SE","999999","MONTGAT","Maresme","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","40","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De nit, il·luminació artificial suficient","Semàfor","Doble sentit","Fregament o col·lisió lateral","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","23","Nit","Col.lisió de vehicles en marxa","dis"
"2010","Carretera","2010-04-09T09:21:00.000","GI-531","78","SANT GREGORI","Girones","Girona","0","1","0","1","2","0","0","0","1","1","0","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","921","Matí","Col.lisió de vehicles en marxa","div"
"2010","Carretera","2010-07-04T09:00:00.000","C-31","373","TORROELLA DE FLUVIA","Alt Emporda","Girona","0","2","2","4","4","0","0","0","4","0","0","0","0","100","No","No n'hi ha","Desmunt","Carril acceleració","No n'hi ha","Pluja forta","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","En secció","Genérica via","De dia, dia fosc","NA","Doble sentit","Encalç","NA","Carretera","Mullat","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","9","Matí","Col.lisió de vehicles en marxa","dg"
"2010","Zona urbana","2010-01-27T11:00:00.000","SE","999999","VALLS","Alt Camp","Tarragona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","11","Matí","Atropellament","dill-dij"
"2010","Zona urbana","2010-01-02T11:25:00.000","SE","999999","SANT BOI DE LLOBREGAT","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","1125","Matí","Col.lisió de vehicles en marxa","dis"
"2010","Carretera","2010-12-28T02:40:00.000","SE","999999","CABANES","Alt Emporda","Girona","1","0","0","1","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","24","Nit","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Carretera","2010-04-07T09:30:00.000","AP-2","135","PAPIOL, EL","Baix Llobregat","Barcelona","0","1","2","3","3","0","0","0","0","2","1","0","0","120","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","93","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-10-19T17:00:00.000","SE","999999","FRANQUESES DEL VALLE","Valles Oriental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","17","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-01-26T13:23:00.000","C-31","140","CALAFELL","Baix Penedes","Tarragona","0","1","0","1","2","0","0","1","0","1","0","0","0","40","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","1323","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-08-18T18:20:00.000","AP-7","126","ROCA DEL VALLES, LA","Valles Oriental","Barcelona","0","1","1","2","2","0","0","0","2","0","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","182","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-04-27T18:40:00.000","SE","999999","GRANOLLERS","Valles Oriental","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Giratòria","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","184","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-07-22T16:45:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","1","2","2","0","0","0","0","1","0","1","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1645","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-07-19T20:10:00.000","SE","999999","LLEIDA","Segria","Lleida","0","1","0","1","2","0","0","0","0","1","1","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","NA","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","201","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-06-26T11:30:00.000","N-II","773","JONQUERA, LA","Alt Emporda","Girona","0","1","1","2","2","0","2","0","0","0","0","0","0","40","No","No n'hi ha","A nivell","Sense Especificar","NA","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Caiguda en la via","Giratòria","Carretera","Relliscós","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana","113","Matí","Bolcada a la calcada","dis"
"2010","Zona urbana","2010-12-03T13:51:00.000","SE","999999","BADALONA","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1351","Matí","Col.lisió de vehicles en marxa","div"
"2010","Zona urbana","2010-04-08T10:05:00.000","SE","999999","LLEIDA","Segria","Lleida","0","2","0","2","2","0","0","1","1","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1005","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-06-12T20:21:00.000","C-16","106","SANT CUGAT DEL VALLES","Valles Occidental","Barcelona","1","3","0","4","1","0","0","0","0","1","0","0","0","110","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","2021","Tarda","Sortida de la calcada sense especificar","dis"
"2010","Zona urbana","2010-12-07T11:40:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","0","1","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","Cons","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","114","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-02-09T20:15:00.000","N-141e","1073","BESCANO","Girones","Girona","1","0","0","1","2","1","0","0","0","1","0","0","0","60","No","No n'hi ha","Mixt","No n'hi ha","Obres","Bon temps","Sense funció especial","Accident mortal","No","No","No","Si","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","2015","Tarda","Atropellament","dill-dij"
"2010","Zona urbana","2010-01-27T17:08:00.000","SE","999999","ARTES","Bages","Barcelona","0","1","1","2","2","0","0","1","0","1","0","0","0","40","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1708","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-06-21T18:50:00.000","SE","999999","TERRASSA","Valles Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","185","Tarda","Atropellament","dill-dij"
